Suburb,Rooms,Price,Bathroom,Car,Landsize,Lattitude,Longtitude
Hampton,4,1450000,2,3,450,-37.9341,145.02
Hampton,2,786000,1,1,162,-37.9379,145.0061
Hampton,2,742000,3,2,245,-37.9442,145.0016
Hampton,3,1050000,2,2,357,-37.9449,145.0144
Hampton,2,1690000,1,1,319,-37.9409,145.0001
Hampton,3,810000,1,1,195,-37.9396,145.0156
Hampton,3,1460000,2,2,413,-37.933,144.9975
Hampton,3,1620000,1,2,783,-37.9359,145.017
Hampton,3,1420000,2,2,277,-37.9393,145.0226
Hampton,4,2400000,2,4,802,-37.9379,145.0067
Hampton,5,3075000,2,2,830,-37.9386,145.006
Hampton,5,3201000,3,2,760,-37.9416,145.0107
Hampton,2,875500,2,1,225,-37.9442,145.0018
Hampton,3,1400000,2,1,211,-37.9427,145.0084
Hampton,3,1457500,2,2,0,-37.9371,145.0035
Hampton,5,2600000,4,2,1000,-37.9332,145.0226
Hampton,2,1465000,1,2,581,-37.9323,145.0225
Hampton,5,1705000,2,2,648,-37.946,145.0181
Hampton,3,1610000,1,2,569,-37.9419,145.01
Hampton,2,750000,1,2,153,-37.9429,145.0049
Hampton,3,1320000,2,2,320,-37.9364,145.021
Hampton,2,896000,2,2,677,-37.9448,145.0186
Hampton,3,1450000,2,2,413,-37.9352,145.0009
Hampton,2,898000,1,1,266,-37.9344,145.004
Hampton,4,1515000,2,0,611,-37.9446,145.0201
Hampton,5,2980000,3,2,694,-37.9372,145.0101
Hampton,4,2200000,3,4,583,-37.9336,144.9999
Hampton,1,500000,1,1,0,-37.9414,145.0016
Hampton,3,1100000,2,1,355,-37.9391,145.012
Hampton,2,800000,1,2,282,-37.9444,145.0231
Hampton,4,3325000,3,2,627,-37.9449,145.0068
Hampton,2,691000,1,1,0,-37.9392,145.0186
Hampton,2,450000,2,1,0,-37.9462,145.0212
Hampton,2,738000,1,2,3414,-37.9395,145.0001
Hampton,3,1140000,2,2,224,-37.9336,144.997
Hampton,2,500000,1,1,0,-37.9436,145.0027
Hampton,4,1460000,3,2,562,-37.9369,145.0163
Hampton,4,2800000,3,2,1093,-37.9345,145
Hampton,3,820000,2,2,0,-37.9368,145.0242
Hampton,2,915500,2,1,0,-37.9431,145.0118
Hampton,4,1740000,3,2,414,-37.9401,145.0083
Hampton,1,2450000,2,0,994,-37.94,145.0151
Hampton,4,1800000,2,1,667,-37.9315,145.0109
Hampton,4,2160000,2,1,577,-37.9382,144.9997
Hampton,3,1800000,2,2,920,-37.9452,145.0113
Hampton,3,2439500,2,2,662,-37.9384,145.0002
Hampton,4,2250000,2,2,647,-37.9407,145.0104
Hampton,4,2130000,2,2,714,-37.9446,145.0092
Hampton East,2,400000,1,1,0,-37.9367,145.0322
Hampton East,3,952000,2,2,246,-37.9356,145.0268
Hampton East,3,1255000,2,2,614,-37.9346,145.0302
Hampton East,3,1020000,2,2,221,-37.9355,145.0257
Hampton East,3,926000,2,2,393,-37.9431,145.0267
Hampton East,3,1070000,1,3,583,-37.9428,145.0296
Hampton East,2,801000,1,1,217,-37.9432,145.0348
Hampton East,3,1150000,2,1,0,-37.9355,145.0276
Hampton East,2,472000,1,1,215,-37.933,145.0322
Hampton East,3,1471000,2,2,732,-37.9362,145.0339
Hampton East,2,830000,1,2,658,-37.9426,145.03
Hampton East,3,1195000,1,2,601,-37.9386,145.0317
Hampton East,3,1300000,2,2,586,-37.9431,145.0274
Hampton East,4,1416000,2,2,575,-37.9343,145.0303
Hampton East,4,1200000,2,2,0,-37.9405,145.0346
Hampton East,3,865000,2,2,317,-37.9431,145.0347
Hawthorn,4,1650000,2,2,317,-37.8344,145.0422
Hawthorn,3,5100000,2,3,1038,-37.8332,145.0366
Hawthorn,4,2670000,2,1,336,-37.8183,145.0371
Hawthorn,3,1480000,1,0,228,-37.8157,145.0263
Hawthorn,1,348000,1,1,0,-37.8303,145.0341
Hawthorn,1,320000,1,0,0,-37.8235,145.0258
Hawthorn,3,1189000,1,1,181,-37.8243,145.0328
Hawthorn,2,610000,2,1,85,-37.8154,145.0369
Hawthorn,2,575000,1,1,0,-37.8263,145.0257
Hawthorn,2,600000,1,1,0,-37.816,145.0272
Hawthorn,1,492000,1,1,0,-37.8299,145.0422
Hawthorn,2,891000,1,1,1585,-37.8186,145.017
Hawthorn,2,806000,1,1,0,-37.8249,145.0342
Hawthorn,2,1155000,1,2,235,-37.8153,145.0231
Hawthorn,3,2000000,2,1,460,-37.8155,145.019
Hawthorn,2,500000,1,1,0,-37.8287,145.035
Hawthorn,2,753000,1,2,0,-37.8186,145.017
Hawthorn,1,330000,1,1,0,-37.8177,145.0424
Hawthorn,3,1420000,1,0,218,-37.8214,145.0437
Hawthorn,3,956000,2,2,189,-37.8258,145.0446
Hawthorn,2,418000,1,0,1056,-37.8261,145.0349
Hawthorn,2,495000,1,1,0,-37.8216,145.0343
Hawthorn,2,525000,1,1,0,-37.8265,145.0257
Hawthorn,1,292000,1,0,0,-37.8294,145.0382
Hawthorn,2,430000,1,1,1997,-37.8248,145.0282
Hawthorn,1,365000,1,1,0,-37.8272,145.0444
Hawthorn,2,580000,1,1,1089,-37.8143,145.0322
Hawthorn,3,1300000,2,1,341,-37.8236,145.0425
Hawthorn,3,1300000,1,0,232,-37.8173,145.0252
Hawthorn,2,575000,2,1,0,-37.8213,145.0291
Hawthorn,1,335000,1,1,3132,-37.8276,145.0342
Hawthorn,2,440000,1,1,0,-37.8192,145.0385
Hawthorn,3,1000000,3,2,0,-37.8144,145.0153
Hawthorn,4,2610000,2,7,0,-37.8187,145.0272
Hawthorn,3,1741000,1,1,383,-37.8155,145.0385
Hawthorn,3,2325000,2,1,373,-37.8281,145.0391
Hawthorn,2,545000,1,1,0,-37.8258,145.0446
Hawthorn,2,655000,1,1,0,-37.8343,145.0364
Hawthorn,2,2920000,1,3,791,-37.8251,145.0385
Hawthorn,1,488000,1,1,0,-37.8272,145.0343
Hawthorn,3,1510000,2,2,264,-37.8163,145.0301
Hawthorn,1,450000,1,1,0,-37.8237,145.0242
Hawthorn,3,2065000,1,1,351,-37.8165,145.021
Hawthorn,1,350000,1,1,0,-37.8208,145.0456
Hawthorn,2,645000,1,1,0,-37.8314,145.0353
Hawthorn,3,1400000,2,2,299,-37.8299,145.0387
Hawthorn,3,1712000,1,1,342,-37.814,145.0212
Hawthorn,2,520000,1,1,0,-37.8185,145.0235
Hawthorn,1,480000,1,1,0,-37.8128,145.0171
Hawthorn,2,630000,1,1,71,-37.8268,145.0267
Hawthorn,4,3225000,2,2,665,-37.814,145.0175
Hawthorn,2,517000,1,1,0,-37.8261,145.0254
Hawthorn,1,320000,1,1,0,-37.827,145.0444
Hawthorn,2,1828500,1,0,243,-37.8202,145.0409
Hawthorn,1,400000,1,1,0,-37.8155,145.0161
Hawthorn,4,1650000,2,3,207,-37.8271,145.0243
Hawthorn,5,3950000,2,3,1236,-37.8257,145.0321
Hawthorn,2,587500,1,1,1099,-37.8271,145.0347
Hawthorn,2,560000,1,1,0,-37.8268,145.0344
Hawthorn,4,1936000,2,1,218,-37.8142,145.0252
Hawthorn,5,4250000,4,3,1275,-37.8291,145.0308
Hawthorn,5,3500000,1,3,740,-37.8298,145.0355
Hawthorn,2,487500,1,1,0,-37.814,145.021
Hawthorn,3,630000,1,1,0,-37.8153,145.021
Hawthorn,3,1560000,2,0,198,-37.8169,145.0234
Hawthorn,2,2265000,1,1,460,-37.8173,145.0248
Hawthorn,3,840000,2,2,0,-37.8268,145.0344
Hawthorn,3,1780000,3,2,88,-37.824,145.0427
Hawthorn,2,605000,1,1,0,-37.8268,145.0257
Hawthorn,2,535000,1,1,1228,-37.8185,145.0236
Hawthorn,2,815000,1,1,0,-37.8184,145.0163
Hawthorn,3,1975000,2,1,0,-37.8235,145.029
Hawthorn,2,445000,1,1,0,-37.8249,145.026
Hawthorn,2,663000,1,1,0,-37.8166,145.0163
Hawthorn,2,657500,1,1,728,-37.8177,145.0424
Hawthorn,4,5050000,4,2,905,-37.8168,145.0321
Hawthorn,1,445000,1,1,0,-37.8261,145.0269
Hawthorn,2,750000,1,1,747,-37.8287,145.035
Hawthorn,3,1180000,1,3,218,-37.8176,145.0204
Hawthorn,2,470000,1,1,0,-37.813,145.0207
Hawthorn,2,485000,1,1,0,-37.8226,145.0368
Hawthorn,1,290000,1,1,1568,-37.8308,145.034
Hawthorn,4,1800000,2,4,601,-37.839,145.0418
Hawthorn,2,805000,1,1,0,-37.8235,145.0294
Hawthorn,3,1855000,1,1,304,-37.8253,145.0287
Hawthorn,3,1377000,1,2,314,-37.8202,145.0404
Hawthorn,2,665000,1,3,0,-37.8183,145.0194
Hawthorn,2,751000,1,1,711,-37.8144,145.0328
Hawthorn,3,1551000,1,1,199,-37.8172,145.0243
Hawthorn,1,415000,1,1,0,-37.8192,145.0221
Hawthorn,2,743000,1,2,0,-37.8249,145.0405
Hawthorn,2,1535000,1,0,243,-37.8198,145.0245
Hawthorn,2,612500,1,1,859,-37.8183,145.0423
Hawthorn,3,2410000,2,0,249,-37.8169,145.021
Hawthorn,2,690000,1,1,82,-37.818,145.0268
Hawthorn,2,695000,1,1,3194,-37.8305,145.0341
Hawthorn,2,715000,1,1,0,-37.8142,145.0308
Hawthorn,3,2375000,2,2,472,-37.8171,145.0252
Hawthorn,3,1980000,2,1,151,-37.8219,145.0241
Hawthorn,2,1055000,2,1,191,-37.813,145.0167
Hawthorn,4,1976000,2,2,410,-37.8246,145.026
Hawthorn,1,382000,1,1,0,-37.8339,145.0335
Hawthorn,1,499000,1,1,0,-37.8158,145.0342
Hawthorn,2,495000,1,1,0,-37.8157,145.0273
Hawthorn,5,3750000,3,2,827,-37.8144,145.0279
Hawthorn,3,1400000,2,1,164,-37.8159,145.0219
Hawthorn,1,370000,1,1,0,-37.8222,145.0329
Hawthorn,2,627500,2,2,0,-37.8213,145.0224
Hawthorn,2,710000,2,1,0,-37.8264,145.027
Hawthorn,1,485000,1,1,0,-37.8264,145.027
Hawthorn,1,310000,1,1,0,-37.8216,145.0343
Hawthorn,3,3120000,1,4,677,-37.8224,145.0243
Hawthorn,2,450000,1,1,0,-37.8186,145.0423
Hawthorn,3,2160000,2,2,387,-37.82,145.0421
Heidelberg Heights,2,815000,1,2,589,-37.7501,145.0505
Heidelberg Heights,3,720000,1,0,505,-37.7375,145.0555
Heidelberg Heights,4,1370000,2,4,481,-37.746,145.0511
Heidelberg Heights,2,757000,2,2,275,-37.7494,145.0538
Heidelberg Heights,3,740600,2,2,337,-37.7375,145.0586
Heidelberg Heights,3,580000,1,1,577,-37.7428,145.0532
Heidelberg Heights,2,565000,2,1,201,-37.7426,145.0556
Heidelberg Heights,5,1587500,5,2,599,-37.7521,145.0505
Heidelberg Heights,4,758500,2,3,510,-37.7427,145.0547
Heidelberg Heights,3,994000,2,2,807,-37.7453,145.0559
Heidelberg Heights,3,725000,2,1,665,-37.7505,145.0477
Heidelberg Heights,2,725000,1,3,577,-37.7368,145.0524
Heidelberg Heights,3,743000,1,0,673,-37.7428,145.0494
Heidelberg Heights,3,785000,1,0,592,-37.7477,145.0481
Heidelberg Heights,3,620000,2,2,215,-37.7424,145.0519
Heidelberg Heights,2,700000,2,1,608,-37.7376,145.0488
Heidelberg Heights,3,706750,2,2,250,-37.7449,145.0523
Heidelberg Heights,2,584000,1,1,428,-37.7418,145.0513
Heidelberg Heights,3,909000,2,2,585,-37.7358,145.0546
Heidelberg Heights,4,1086000,2,2,724,-37.7404,145.0582
Heidelberg Heights,2,680000,1,1,605,-37.7365,145.0545
Heidelberg Heights,2,440000,1,2,281,-37.7429,145.0519
Heidelberg Heights,2,650000,1,3,620,-37.7377,145.0541
Heidelberg Heights,5,890000,2,2,596,-37.7487,145.0522
Heidelberg Heights,3,650000,1,2,582,-37.7422,145.05
Heidelberg Heights,3,659500,1,1,608,-37.7361,145.0551
Heidelberg Heights,3,725000,1,2,580,-37.738,145.0563
Heidelberg Heights,2,605000,1,1,166,-37.7416,145.0567
Heidelberg Heights,8,770000,4,4,638,-37.7426,145.048
Heidelberg Heights,3,950000,1,2,800,-37.7406,145.0483
Heidelberg Heights,4,856000,1,2,722,-37.7477,145.0565
Heidelberg Heights,3,600000,2,2,251,-37.7358,145.0559
Heidelberg Heights,2,450000,1,1,0,-37.7359,145.0563
Heidelberg Heights,2,1060000,1,0,837,-37.7389,145.053
Heidelberg Heights,3,850000,1,1,590,-37.7483,145.0479
Heidelberg Heights,2,510000,1,2,244,-37.7421,145.0491
Heidelberg Heights,3,1100000,1,0,613,-37.7532,145.0554
Heidelberg Heights,3,915000,1,1,748,-37.7416,145.0481
Heidelberg Heights,2,400000,1,1,127,-37.747,145.0575
Heidelberg Heights,2,526000,1,1,310,-37.7389,145.0486
Heidelberg Heights,2,570000,1,3,428,-37.7355,145.0573
Heidelberg Heights,3,550000,1,1,420,-37.7363,145.0506
Heidelberg Heights,2,510000,1,1,174,-37.7433,145.0545
Heidelberg Heights,2,590000,1,2,586,-37.7435,145.0486
Heidelberg Heights,2,920000,1,3,932,-37.7333,145.0588
Heidelberg Heights,2,460000,1,2,508,-37.7428,145.0557
Heidelberg Heights,3,662500,1,4,552,-37.7379,145.0514
Heidelberg Heights,4,1000500,2,1,592,-37.7478,145.0477
Heidelberg Heights,3,631000,1,1,596,-37.7432,145.0479
Heidelberg West,5,765000,2,2,415,-37.7354,145.0381
Heidelberg West,3,691000,1,2,624,-37.7456,145.0397
Heidelberg West,3,560000,1,1,523,-37.7369,145.0376
Heidelberg West,2,735000,1,3,602,-37.7455,145.0452
Heidelberg West,3,830000,2,0,643,-37.737,145.0364
Heidelberg West,3,330000,1,1,468,-37.7357,145.0413
Heidelberg West,1,405000,1,2,374,-37.7359,145.038
Heidelberg West,2,370000,1,1,100,-37.7383,145.036
Heidelberg West,3,532000,1,1,390,-37.7369,145.0422
Heidelberg West,3,740000,2,1,627,-37.747,145.0402
Heidelberg West,2,686000,1,2,650,-37.7446,145.0404
Heidelberg West,2,501500,1,2,538,-37.7405,145.0365
Heidelberg West,3,525500,1,1,605,-37.7344,145.0404
Heidelberg West,3,525000,1,2,192,-37.7409,145.0398
Heidelberg West,3,710000,1,1,594,-37.7385,145.0409
Heidelberg West,3,808000,1,0,649,-37.7386,145.0441
Heidelberg West,3,652000,1,0,589,-37.7356,145.0448
Heidelberg West,2,515500,1,1,331,-37.7441,145.0379
Heidelberg West,3,800000,1,3,633,-37.746,145.0422
Heidelberg West,2,450000,1,2,418,-37.7392,145.0425
Heidelberg West,3,605000,2,4,0,-37.7391,145.0427
Heidelberg West,2,620000,1,2,668,-37.7389,145.0393
Heidelberg West,2,497500,1,2,708,-37.7443,145.0454
Heidelberg West,2,360000,1,1,89,-37.7444,145.047
Heidelberg West,2,440500,1,1,368,-37.7341,145.0434
Heidelberg West,4,758000,1,1,632,-37.7466,145.0428
Heidelberg West,3,690500,1,2,605,-37.7386,145.0447
Heidelberg West,2,752000,1,0,627,-37.7469,145.0399
Heidelberg West,2,777000,1,0,649,-37.7443,145.0452
Heidelberg West,2,680000,1,1,591,-37.7385,145.0387
Heidelberg West,3,480000,1,1,338,-37.739,145.0481
Heidelberg West,4,715000,2,2,521,-37.738,145.0374
Heidelberg West,2,520000,1,2,594,-37.7471,145.0427
Heidelberg West,3,646250,1,2,616,-37.747,145.0389
Heidelberg West,3,1375000,1,1,368,-37.7344,145.044
Heidelberg West,3,722000,1,2,593,-37.7386,145.0387
Heidelberg West,2,715000,1,3,609,-37.7415,145.0391
Heidelberg West,1,636000,1,1,588,-37.7454,145.0397
Heidelberg West,2,590000,1,2,586,-37.7418,145.0464
Heidelberg West,4,820000,2,2,608,-37.7437,145.0402
Heidelberg West,2,725000,1,3,632,-37.7443,145.0462
Heidelberg West,2,705000,1,1,583,-37.7352,145.0449
Heidelberg West,3,710000,2,4,1,-37.7411,145.0394
Heidelberg West,2,415000,1,1,422,-37.7343,145.044
Heidelberg West,3,392000,1,2,372,-37.7383,145.0414
Heidelberg West,3,961000,1,2,1179,-37.7411,145.0468
Heidelberg West,3,507000,1,1,536,-37.7403,145.0365
Heidelberg West,3,465000,1,1,413,-37.7399,145.0369
Heidelberg West,3,675000,1,2,665,-37.739,145.0451
Hughesdale,2,1550000,1,1,732,-37.8931,145.0791
Hughesdale,2,516000,1,1,0,-37.8967,145.0858
Hughesdale,3,1340000,1,1,705,-37.8994,145.0816
Hughesdale,3,855000,1,2,0,-37.8909,145.0807
Hughesdale,3,1316000,1,2,715,-37.9072,145.0762
Hughesdale,3,828000,2,1,206,-37.8966,145.0863
Hughesdale,3,1055000,1,1,562,-37.9022,145.0811
Hughesdale,2,623000,1,1,101,-37.8988,145.0781
Hughesdale,4,2120000,2,2,847,-37.8927,145.0781
Hughesdale,4,1745000,2,1,547,-37.9002,145.0768
Hughesdale,4,1700000,2,2,545,-37.9002,145.0773
Hughesdale,2,420000,1,1,0,-37.9008,145.0859
Hughesdale,2,375500,1,1,0,-37.8934,145.0853
Hughesdale,3,1350000,1,2,698,-37.8982,145.0806
Hughesdale,4,900000,1,1,369,-37.9054,145.0857
Hughesdale,2,1262000,1,1,546,-37.9003,145.0777
Hughesdale,4,1337000,1,2,696,-37.8991,145.0804
Hughesdale,2,455000,1,2,0,-37.8942,145.0867
Hughesdale,2,400000,1,1,100,-37.8945,145.0876
Hughesdale,2,648000,1,1,0,-37.9014,145.0824
Hughesdale,3,1210000,1,2,730,-37.9034,145.0796
Hughesdale,4,1167500,2,1,678,-37.898,145.0815
Hughesdale,3,900000,2,1,360,-37.8937,145.0779
Hughesdale,4,1322000,2,4,738,-37.8996,145.076
Hughesdale,2,677500,1,4,575,-37.9084,145.0775
Ivanhoe,2,480000,1,1,0,-37.77,145.0472
Ivanhoe,2,430000,1,1,0,-37.7662,145.0516
Ivanhoe,1,460000,1,0,75,-37.7759,145.043
Ivanhoe,4,1601000,3,2,610,-37.7662,145.04
Ivanhoe,4,2265000,2,2,925,-37.7652,145.041
Ivanhoe,3,1680000,2,2,665,-37.7714,145.0455
Ivanhoe,2,440000,1,0,0,-37.7711,145.047
Ivanhoe,4,2350000,2,2,638,-37.7641,145.0501
Ivanhoe,3,962000,2,1,108,-37.7668,145.0434
Ivanhoe,3,981000,3,2,626,-37.76,145.0326
Ivanhoe,4,2400000,2,2,1252,-37.7727,145.0484
Ivanhoe,3,890000,2,2,249,-37.766,145.0345
Ivanhoe,2,490000,1,1,0,-37.7669,145.0505
Ivanhoe,2,739000,1,1,648,-37.7702,145.0493
Ivanhoe,3,1340000,1,1,571,-37.7614,145.0433
Ivanhoe,3,785000,2,0,399,-37.7551,145.05
Ivanhoe,3,1155000,1,2,537,-37.7773,145.0379
Ivanhoe,4,1300000,1,1,586,-37.7726,145.0396
Ivanhoe,2,1020000,1,1,557,-37.7568,145.0355
Ivanhoe,3,1796000,1,1,614,-37.7768,145.0409
Ivanhoe,2,790000,1,1,221,-37.7654,145.036
Ivanhoe,3,1465000,1,2,630,-37.7635,145.039
Ivanhoe,3,855000,2,2,0,-37.765,145.0422
Ivanhoe,2,705000,1,1,94,-37.7679,145.0452
Ivanhoe,2,504000,1,1,0,-37.7712,145.0455
Ivanhoe,1,413000,1,1,845,-37.7591,145.0501
Ivanhoe,3,1010000,2,2,314,-37.7554,145.0516
Ivanhoe,3,1220000,1,1,687,-37.7634,145.0361
Ivanhoe,3,1605000,2,2,608,-37.7702,145.0398
Ivanhoe,2,587000,1,1,721,-37.7634,145.0406
Ivanhoe,2,475000,1,1,0,-37.7707,145.0471
Ivanhoe,3,1075000,1,2,677,-37.7616,145.0322
Ivanhoe,2,465000,1,1,795,-37.7744,145.0415
Ivanhoe,2,610000,1,1,277,-37.7577,145.0358
Ivanhoe,2,690000,1,1,103,-37.7671,145.0408
Ivanhoe,3,1535000,1,2,691,-37.7674,145.0392
Ivanhoe,4,1470000,2,1,694,-37.7565,145.0506
Ivanhoe,3,1486000,1,2,645,-37.7634,145.0439
Ivanhoe,1,420000,1,1,55,-37.7772,145.0414
Ivanhoe,3,750000,1,1,110,-37.765,145.0407
Ivanhoe,2,460000,0,0,0,-37.7662,145.0516
Ivanhoe,4,1615000,2,3,758,-37.7668,145.038
Ivanhoe,5,1730000,2,2,689,-37.7591,145.04
Ivanhoe,2,779000,1,2,152,-37.7635,145.0464
Ivanhoe,3,1850000,2,2,684,-37.7659,145.0392
Ivanhoe,2,1910000,1,2,760,-37.7784,145.0394
Ivanhoe,5,2600000,3,1,1006,-37.7765,145.0427
Ivanhoe,2,500000,1,1,71,-37.7634,145.0406
Ivanhoe,3,950000,3,2,290,-37.7601,145.0363
Ivanhoe,2,450000,1,1,0,-37.759,145.047
Ivanhoe,3,1102000,1,1,597,-37.7645,145.0314
Ivanhoe,3,1275000,2,2,834,-37.7587,145.0426
Ivanhoe,3,1065000,1,1,596,-37.7581,145.0371
Ivanhoe,2,785000,2,1,124,-37.7618,145.0287
Ivanhoe,3,1223500,2,2,721,-37.758,145.0408
Ivanhoe,2,845000,2,2,147,-37.7679,145.0467
Ivanhoe,4,1720000,2,3,631,-37.7771,145.0448
Ivanhoe,3,1225000,1,1,572,-37.7709,145.0425
Ivanhoe,2,630000,1,1,199,-37.7666,145.0356
Ivanhoe,4,1460000,1,2,605,-37.7707,145.0467
Ivanhoe,1,421000,1,1,0,-37.7753,145.0419
Ivanhoe,4,2090000,3,2,608,-37.7705,145.0396
Ivanhoe,4,1758000,2,2,650,-37.7607,145.0456
Ivanhoe,3,700000,2,1,189,-37.7661,145.0354
Ivanhoe,5,1420000,3,1,455,-37.7653,145.0392
Ivanhoe,3,550000,1,1,139,-37.757,145.0382
Ivanhoe,4,2595000,3,3,719,-37.7815,145.0403
Ivanhoe,2,710000,1,1,134,-37.7582,145.034
Ivanhoe,3,650000,2,2,0,-37.7694,145.0406
Ivanhoe,1,385000,1,1,0,-37.7638,145.0458
Kealba,4,740000,2,2,558,-37.7311,144.8257
Kealba,4,500000,2,2,579,-37.7359,144.8251
Kealba,3,365000,1,0,543,-37.7367,144.824
Kealba,4,570000,2,2,558,-37.7369,144.8252
Kealba,3,515000,1,4,597,-37.7392,144.8241
Kealba,4,1095000,3,5,654,-37.7392,144.8299
Kealba,3,582000,2,4,530,-37.7375,144.8282
Kealba,3,545000,2,2,570,-37.7367,144.8246
Kealba,3,461000,1,0,534,-37.7294,144.8216
Kealba,4,751000,2,2,649,-37.7382,144.8292
Kealba,4,500000,1,2,574,-37.7336,144.8226
Kealba,4,560000,2,2,612,-37.7378,144.8264
Kealba,3,320000,2,1,119,-37.7328,144.8194
Kealba,3,450000,1,2,548,-37.7334,144.8254
Keilor East,3,703000,2,2,683,-37.7402,144.8591
Keilor East,3,650000,1,1,538,-37.7441,144.8503
Keilor East,3,770000,2,1,331,-37.7325,144.8621
Keilor East,3,480000,2,1,184,-37.7424,144.8639
Keilor East,3,590000,1,2,610,-37.7455,144.8484
Keilor East,4,900000,2,1,289,-37.7506,144.8689
Keilor East,3,935000,1,2,662,-37.738,144.869
Keilor East,3,700000,2,2,288,-37.7514,144.8731
Keilor East,3,675000,2,1,549,-37.7496,144.8589
Keilor East,4,816000,2,1,540,-37.7482,144.877
Keilor East,4,845000,1,1,622,-37.7425,144.8683
Keilor East,3,725000,1,1,657,-37.7411,144.8638
Keilor East,3,772000,2,3,672,-37.7465,144.876
Keilor East,3,650000,2,2,3977,-37.747,144.8663
Keilor East,3,757000,2,1,532,-37.7295,144.8644
Keilor East,3,690000,2,2,568,-37.7469,144.8526
Keilor East,3,785000,2,2,610,-37.7504,144.8645
Keilor East,3,583000,1,1,412,-37.7459,144.8643
Keilor East,4,920000,2,2,603,-37.7323,144.8683
Keilor East,3,880000,1,2,584,-37.7435,144.8798
Keilor East,3,580000,2,2,112,-37.7434,144.881
Keilor East,4,886000,3,1,322,-37.7293,144.8659
Keilor East,4,970000,2,4,659,-37.7467,144.8683
Keilor East,4,920000,2,2,745,-37.7479,144.8805
Keilor East,3,625000,1,2,539,-37.7452,144.8511
Keilor East,3,825000,3,1,318,-37.7338,144.8662
Keilor East,3,695000,1,1,564,-37.7445,144.8511
Keilor East,3,915000,1,2,610,-37.7359,144.868
Keilor East,3,976000,3,2,605,-37.7459,144.8788
Keilor East,2,520000,2,2,54,-37.7384,144.8768
Keilor East,4,1420000,2,2,613,-37.7453,144.8721
Keilor East,3,900000,1,1,713,-37.7301,144.8671
Keilor East,2,470000,1,1,218,-37.7337,144.8617
Keilor East,5,1100000,2,2,781,-37.7497,144.8746
Keilor East,3,470000,1,1,254,-37.748,144.863
Keilor East,2,380000,1,1,116,-37.748,144.8696
Keilor East,3,560000,1,2,352,-37.7459,144.8673
Keilor East,4,1010000,2,2,776,-37.7502,144.8745
Keilor East,3,740000,1,2,684,-37.7426,144.8599
Keilor East,3,630000,2,1,221,-37.7504,144.8594
Keilor East,4,835000,2,3,708,-37.7452,144.8652
Keilor East,3,705000,2,1,440,-37.7517,144.8776
Keilor East,3,680000,2,2,224,-37.749,144.8599
Keilor East,4,871000,2,2,570,-37.7361,144.8691
Keilor East,5,808000,2,2,561,-37.748,144.8552
Keilor East,3,891000,3,1,292,-37.7505,144.8657
Keilor East,3,785000,1,2,606,-37.7311,144.8663
Keilor East,3,695000,2,2,716,-37.734,144.8593
Keilor East,4,807000,2,2,319,-37.7393,144.8648
Keilor East,2,502000,1,2,0,-37.7346,144.8646
Keilor East,4,770000,2,2,546,-37.7428,144.8536
Keilor East,5,700000,2,2,629,-37.7423,144.869
Keilor East,3,570000,1,2,542,-37.7408,144.8553
Keilor East,4,830000,2,2,686,-37.7394,144.8628
Keilor East,3,600000,1,1,565,-37.7498,144.8585
Keilor East,3,825000,2,1,630,-37.7378,144.8705
Keilor East,4,680000,2,2,545,-37.742,144.8523
Keilor East,3,720000,1,2,639,-37.7334,144.8638
Keilor East,4,735000,2,2,547,-37.7381,144.8554
Keilor East,3,875000,2,2,928,-37.7362,144.8643
Keilor East,3,601200,1,1,554,-37.7303,144.8636
Keilor East,3,695000,1,3,0,-37.7483,144.85
Keilor East,3,680000,1,2,558,-37.7305,144.8646
Keilor East,3,660000,2,1,265,-37.7444,144.8763
Keilor East,3,650000,2,2,176,-37.7432,144.8816
Keilor East,3,900000,1,2,600,-37.7312,144.8685
Keilor East,3,823000,1,2,538,-37.7486,144.8778
Keilor East,4,847000,3,2,579,-37.7368,144.8689
Keilor East,3,705000,1,2,616,-37.7449,144.8533
Keilor East,3,710000,2,1,320,-37.7415,144.8668
Keilor East,4,732000,2,2,544,-37.7479,144.8763
Keilor East,3,715000,2,4,598,-37.7487,144.8526
Kensington,3,785000,1,1,258,-37.7906,144.924
Kensington,3,852000,1,1,166,-37.7929,144.9197
Kensington,3,1037000,1,1,188,-37.7953,144.9275
Kensington,2,775000,1,0,150,-37.7963,144.935
Kensington,3,1470000,1,1,199,-37.7957,144.932
Kensington,2,630000,2,1,0,-37.7886,144.9328
Kensington,3,845000,2,1,132,-37.7907,144.9247
Kensington,2,492500,1,1,0,-37.7974,144.9261
Kensington,2,420000,1,1,0,-37.794,144.923
Kensington,2,650000,1,1,79,-37.7914,144.9344
Kensington,3,1050000,1,1,274,-37.7984,144.929
Kensington,3,1291000,1,1,416,-37.7946,144.924
Kensington,2,420000,1,1,0,-37.7899,144.9231
Kensington,3,961000,1,1,235,-37.7925,144.9323
Kensington,3,1271000,1,1,284,-37.7938,144.9228
Kensington,3,1010000,1,0,234,-37.7923,144.9332
Kensington,2,750000,1,1,325,-37.7976,144.9213
Kensington,4,1675000,2,2,279,-37.797,144.9303
Kensington,2,905000,2,1,138,-37.799,144.9276
Kensington,2,960000,1,1,174,-37.7959,144.9343
Kensington,2,1031000,1,1,163,-37.7929,144.9287
