views,likes,dislikes,comment_count,,,,,
635746,7711,374,393,,,,,
635778,15859,369,1662,,,,,
635806,35790,864,2857,,,,,
635985,20721,2417,4111,,,,,
636106,34759,1436,2276,,,,,
636209,1769,117,489,,,,,
636305,19802,273,978,,,,,
636435,7634,1808,3800,,,,,
636454,21191,671,3090,,,,,
636459,21269,621,2109,,,,,
636464,17862,777,4695,,,,,
636473,10390,787,1355,,,,,
636501,35131,525,2977,,,,,
636525,22442,3692,3076,,,,,
636531,23608,445,1347,,,,,
636653,18400,519,720,,,,,
636739,33199,570,1478,,,,,
636742,34155,1177,3551,,,,,
636821,11565,423,1558,,,,,
636877,16818,841,950,,,,,
636877,5382,324,1647,,,,,
636947,49803,679,4764,,,,,
636987,1331,89,158,,,,,
637000,875,617,0,,,,,
637028,41968,1457,3344,,,,,
637040,30430,346,1668,,,,,
637045,26635,972,1734,,,,,
637100,27960,633,7054,,,,,
637113,16327,3696,3687,,,,,
637143,18321,1080,3167,,,,,
637158,5281,603,747,,,,,
637250,3921,517,2354,,,,,
637400,21551,895,1965,,,,,
637410,28404,565,2234,,,,,
637423,32667,1765,3086,,,,,
637575,16835,603,2253,,,,,
637661,28009,356,1106,,,,,
637714,33548,1552,2924,,,,,
637917,1934,345,226,,,,,
637942,793,38,137,,,,,
637984,4060,420,1802,,,,,
637996,29949,1122,2271,,,,,
638074,32479,772,1865,,,,,
638169,13628,721,14239,,,,,
638391,26331,363,1210,,,,,
638398,33214,545,2421,,,,,
638453,32241,317,3861,,,,,
638456,43612,937,6464,,,,,
638495,7440,342,823,,,,,
638528,18338,1083,3173,,,,,
638581,24510,580,2508,,,,,
638609,5969,473,302,,,,,
638618,23429,4189,2231,,,,,
638775,3524,200,0,,,,,
638812,20180,343,2818,,,,,
638911,66386,1704,28589,,,,,
638928,13275,3386,3043,,,,,
638979,2964,7613,3317,,,,,
638991,23677,446,1342,,,,,
639064,68347,946,6225,,,,,
639095,19158,222,1308,,,,,
639099,10239,457,741,,,,,
639104,9611,204,666,,,,,
639197,14404,865,1701,,,,,
639265,3197,2651,2476,,,,,
639311,9818,1938,2735,,,,,
639391,19953,548,1422,,,,,
639484,28343,629,2135,,,,,
639517,0,0,1059,,,,,
639525,11740,408,552,,,,,
639527,20009,263,2021,,,,,
639536,9718,1536,1004,,,,,
639548,2910,5034,2268,,,,,
639577,32398,199,669,,,,,
639621,18625,303,1903,,,,,
639626,6122,470,496,,,,,
639646,13876,362,2714,,,,,
639685,59842,621,3861,,,,,
639696,4992,281,1889,,,,,
639702,12821,1212,1384,,,,,
639750,11440,764,784,,,,,
639814,33723,495,2183,,,,,
639815,10947,347,765,,,,,
639921,27984,1343,29882,,,,,
639982,16519,1243,1739,,,,,
639997,18363,1084,3174,,,,,
640051,22227,1877,3806,,,,,
640133,41230,689,7171,,,,,
640281,16740,568,1889,,,,,
640307,17298,598,2844,,,,,
640350,13829,1172,1588,,,,,
640405,19874,275,814,,,,,
640434,1910,162,1101,,,,,
640459,11628,132,1387,,,,,
640572,16687,459,3979,,,,,
640620,31136,630,2042,,,,,
640754,25337,450,5270,,,,,
640779,20852,1061,2147,,,,,
640849,25613,310,2609,,,,,
640856,15365,406,1457,,,,,
640869,22501,3857,3101,,,,,
641055,14068,233,642,,,,,
641055,4800,177,1223,,,,,
641055,4800,177,1223,,,,,
641204,30990,2498,5987,,,,,
641253,31325,741,1713,,,,,
641267,23732,446,1370,,,,,
641418,14459,675,3034,,,,,
641443,33643,1561,2929,,,,,
641618,56770,292,3371,,,,,
641650,31769,654,1862,,,,,
641773,18199,1389,1236,,,,,
641810,25382,1298,1493,,,,,
641944,72641,1133,4357,,,,,
642032,9317,268,171,,,,,
642112,5758,253,554,,,,,
642263,2285,303,863,,,,,
642275,6157,471,496,,,,,
642291,20116,277,985,,,,,
642298,15694,529,2116,,,,,
642350,4972,718,555,,,,,
642382,3470,467,310,,,,,
642514,6927,409,897,,,,,
642523,21279,808,1655,,,,,
642556,12842,1213,1384,,,,,
642935,25897,229,2174,,,,,
643020,20760,246,1674,,,,,
643051,7736,490,1637,,,,,
643097,23778,447,1361,,,,,
643117,15528,380,3883,,,,,
643126,22542,3933,3137,,,,,
643132,28127,415,757,,,,,
643196,5173,546,2284,,,,,
643244,3281,1284,1973,,,,,
643420,13379,761,2909,,,,,
643421,11648,426,1582,,,,,
643525,21088,1064,1480,,,,,
643583,7606,505,1478,,,,,
643626,7678,1820,3823,,,,,
643661,33106,258,7986,,,,,
643685,23240,460,1618,,,,,
643723,10086,170,1804,,,,,
643737,31028,536,1827,,,,,
643818,5230,108,350,,,,,
643906,10578,1032,1713,,,,,
643964,3488,257,449,,,,,
644011,112316,394,10313,,,,,
644233,10365,1186,1107,,,,,
644325,5145,194,368,,,,,
644406,16939,609,2257,,,,,
644483,22890,486,1622,,,,,
644576,29669,4862,4963,,,,,
644615,3977,232,114,,,,,
644616,21709,673,1607,,,,,
644636,2133,214,1371,,,,,
644639,33702,1566,2940,,,,,
644690,9289,269,210,,,,,
644694,32128,838,1925,,,,,
644782,9978,597,1758,,,,,
644800,28591,569,2234,,,,,
644853,11312,269,633,,,,,
644965,14473,867,1707,,,,,
645081,2931,648,6491,,,,,
645087,18293,317,1161,,,,,
645090,11212,1659,6561,,,,,
645122,21177,609,2716,,,,,
645129,33834,499,2194,,,,,
645247,20247,278,987,,,,,
645283,24187,1285,3494,,,,,
645290,1924,191,599,,,,,
645343,80351,257,7624,,,,,
645449,22571,3973,3138,,,,,
645469,35913,267,3114,,,,,
645532,32580,527,2553,,,,,
645598,13878,582,613,,,,,
645676,20965,190,977,,,,,
645682,1961,348,230,,,,,
645687,32901,2236,4882,,,,,
645721,4857,382,668,,,,,
645727,40103,685,22249,,,,,
645768,9765,33449,10658,,,,,
645873,36145,872,2879,,,,,
645903,35180,2515,5177,,,,,
646089,54410,352,10374,,,,,
646265,34382,539,1744,,,,,
646293,12864,1213,1384,,,,,
646353,16379,3029,3405,,,,,
646615,68813,1083,5977,,,,,
646628,18900,369,502,,,,,
646634,38258,498,1272,,,,,
646659,18353,340,598,,,,,
646663,33052,1771,3103,,,,,
646682,6978,395,1129,,,,,
646729,38963,479,1808,,,,,
646731,20330,347,2847,,,,,
646742,5649,202,1432,,,,,
646828,14274,662,1032,,,,,
646874,11430,454,1176,,,,,
646953,20319,278,2153,,,,,
647051,23945,162,742,,,,,
647108,9776,177,853,,,,,
647271,43848,880,4288,,,,,
647363,31036,446,3966,,,,,
647369,32911,111,554,,,,,
647380,11640,768,789,,,,,
647516,33556,572,1472,,,,,
647532,33881,499,2196,,,,,
647562,24648,836,1263,,,,,
647685,33811,1571,2940,,,,,
647718,17496,328,4901,,,,,
647752,16547,571,3107,,,,,
647820,8122,168,530,,,,,
647844,31417,554,6979,,,,,
647853,14243,173,417,,,,,
647902,38790,739,7748,,,,,
648021,20483,696,2029,,,,,
648022,14160,161,976,,,,,
648043,7447,342,823,,,,,
648061,9193,2935,6077,,,,,
648334,12176,436,993,,,,,
648422,50035,520,2986,,,,,
648437,13976,1184,1595,,,,,
648487,6217,472,496,,,,,
648541,16983,612,2267,,,,,
648544,3787,896,1105,,,,,
648565,31265,2505,6016,,,,,
648590,22683,331,1723,,,,,
648598,4757,233,1535,,,,,
648616,5872,255,556,,,,,
648641,15609,8678,5536,,,,,
648858,19938,294,986,,,,,
648890,14061,699,818,,,,,
648983,9833,813,1324,,,,,
648993,70174,343,2935,,,,,
649169,21565,921,1755,,,,,
649180,19786,997,1436,,,,,
649276,21521,375,1781,,,,,
649426,2296,308,866,,,,,
649653,4816,362,1013,,,,,
649761,12886,1214,1391,,,,,
649785,25653,1302,1494,,,,,
649901,28718,569,2239,,,,,
649981,7989,29092,6550,,,,,
649994,18762,306,1916,,,,,
649995,13773,1093,3272,,,,,
650073,5795,275,723,,,,,
650095,5869,501,3499,,,,,
650104,33941,501,2198,,,,,
650153,36573,601,3382,,,,,
650163,7723,1823,3828,,,,,
650193,28262,636,7136,,,,,
650204,5022,286,1868,,,,,
650253,23345,1285,5497,,,,,
650254,1975,349,233,,,,,
650366,15359,572,4047,,,,,
650402,11759,431,1622,,,,,
650544,5856,392,2968,,,,,
650564,33920,1574,2953,,,,,
650581,23538,1002,4743,,,,,
650620,15332,1092,2205,,,,,
650712,9044,610,1692,,,,,
650733,18329,499,595,,,,,
650799,12694,1946,6656,,,,,
650823,40432,299,1423,,,,,
650855,13343,215,868,,,,,
650882,40937,324,1293,,,,,
650901,30086,925,3922,,,,,
650940,10823,242,1049,,,,,
650979,38034,2037,2565,,,,,
651035,11836,410,554,,,,,
651036,23338,442,1101,,,,,
651072,42602,463,4069,,,,,
651074,7039,819,597,,,,,
651268,52910,245,2615,,,,,
651270,16892,572,1913,,,,,
651346,3869,806,1178,,,,,
651353,18026,610,5946,,,,,
651383,15355,793,1944,,,,,
651428,10115,5715,4458,,,,,
651498,14553,869,1696,,,,,
651528,17015,612,2269,,,,,
651578,5331,609,742,,,,,
651594,7450,342,824,,,,,
651608,25727,353,2837,,,,,
651621,20574,778,2696,,,,,
651645,9395,196,525,,,,,
651647,31397,2509,6017,,,,,
651781,17478,604,2845,,,,,
651997,15513,591,3545,,,,,
652005,6594,340,693,,,,,
652114,10079,525,974,,,,,
652262,27834,714,1665,,,,,
652300,28397,1174,7428,,,,,
652347,16860,470,4002,,,,,
652461,4220,347,956,,,,,
652697,5697,1773,7395,,,,,
652717,36695,811,2518,,,,,
652760,17038,613,2446,,,,,
652798,30378,284,5377,,,,,
652917,7449,342,824,,,,,
652970,10405,805,3906,,,,,
653085,56356,372,3107,,,,,
653100,75284,2545,11921,,,,,
653296,36514,883,2888,,,,,
653573,25366,767,2252,,,,,
653580,28425,331,2143,,,,,
653700,5898,289,774,,,,,
653708,34006,504,2200,,,,,
653779,28149,650,2250,,,,,
653820,12920,1214,1392,,,,,
653929,5029,287,1859,,,,,
654025,5741,452,569,,,,,
654078,20473,350,2849,,,,,
654169,6950,1225,1961,,,,,
654210,19555,1766,1365,,,,,
654222,20205,704,1311,,,,,
654256,23892,610,2037,,,,,
654257,23632,4712,2208,,,,,
654267,9877,33782,10736,,,,,
654273,11811,774,800,,,,,
654296,63559,1211,6748,,,,,
654365,17435,815,1264,,,,,
654587,17058,613,2449,,,,,
654677,31498,2510,6025,,,,,
654701,6816,2476,1433,,,,,
654766,6286,477,496,,,,,
654769,11380,284,540,,,,,
654775,18449,2915,4053,,,,,
654874,23453,283,1409,,,,,
654973,26557,501,896,,,,,
655002,28820,569,2239,,,,,
655012,5462,336,1666,,,,,
655036,29452,276,2022,,,,,
655059,1978,349,236,,,,,
655073,14075,1194,1597,,,,,
655161,21013,2563,2671,,,,,
655200,12145,784,1817,,,,,
655350,7846,2634,2010,,,,,
655388,32323,666,2818,,,,,
655487,33408,1777,3130,,,,,
655514,3308,1297,2003,,,,,
655554,29714,649,3142,,,,,
655615,7753,1828,3833,,,,,
655640,32989,359,888,,,,,
655758,24587,250,775,,,,,
655936,5277,110,353,,,,,
655944,5910,291,774,,,,,
655974,47429,417,5221,,,,,
656029,17070,613,2449,,,,,
656124,4695,529,2860,,,,,
656172,11790,137,1395,,,,,
656196,8312,1749,1721,,,,,
656238,22426,1591,1612,,,,,
656296,18608,1414,1275,,,,,
656358,5033,290,1865,,,,,
656393,25228,7287,7661,,,,,
656403,24365,3926,2594,,,,,
656541,4949,1127,1208,,,,,
656590,12453,173,490,,,,,
656719,17850,1635,3409,,,,,
656786,16305,839,2509,,,,,
656811,44071,888,4287,,,,,
656819,11856,433,1630,,,,,
656954,41588,3739,6325,,,,,
656955,30611,1290,2541,,,,,
656972,13884,484,1776,,,,,
657028,14926,3742,2691,,,,,
657043,41794,693,7226,,,,,
657048,5919,291,775,,,,,
657099,15451,852,3648,,,,,
657103,40467,694,22263,,,,,
657183,24107,310,1825,,,,,
657184,31592,2511,6037,,,,,
657253,32347,1156,2409,,,,,
657269,34088,504,2209,,,,,
657286,30831,354,1679,,,,,
657337,3014,7706,3313,,,,,
657342,49069,689,5511,,,,,
657381,15835,1702,2367,,,,,
657458,24151,164,745,,,,,
657524,40252,761,15890,,,,,
657713,1319,50,111,,,,,
657780,13285,457,1566,,,,,
657798,14853,601,3001,,,,,
657818,2412,227,1243,,,,,
657867,57025,646,7500,,,,,
657888,16528,3834,3720,,,,,
657960,4723,204,853,,,,,
657973,15149,974,2766,,,,,
657987,34882,548,1764,,,,,
658047,43472,861,4967,,,,,
658110,5919,293,776,,,,,
658345,8884,535,1166,,,,,
658351,32975,1519,5867,,,,,
658497,30865,831,2686,,,,,
658560,17323,1519,2908,,,,,
658667,34344,413,2423,,,,,
658692,17270,256,6005,,,,,
658741,4524,382,1078,,,,,
658869,36771,886,2906,,,,,
658914,15817,8771,5588,,,,,
659043,17796,1168,4656,,,,,
659086,11959,772,772,,,,,
659122,3638,211,0,,,,,
659212,40883,305,1458,,,,,
659371,27060,579,1373,,,,,
659415,17142,432,3090,,,,,
659445,16533,5316,2521,,,,,
659452,9886,180,866,,,,,
659476,31672,2512,6049,,,,,
659480,1984,351,238,,,,,
659490,6657,574,596,,,,,
659495,7773,1833,3846,,,,,
659619,19261,211,1893,,,,,
659743,23230,508,1639,,,,,
659764,5367,613,743,,,,,
659777,11953,776,793,,,,,
659891,28046,523,4263,,,,,
660007,9939,34007,10805,,,,,
660087,2979,5222,2395,,,,,
660104,19172,359,1637,,,,,
660112,46708,1760,10217,,,,,
660168,8306,1542,1929,,,,,
660186,52727,1066,6432,,,,,
660302,34163,505,2212,,,,,
660364,13832,224,1893,,,,,
660425,20583,352,2876,,,,,
660467,10483,1221,1145,,,,,
660509,10046,533,2243,,,,,
660513,17007,573,1942,,,,,
660630,9499,198,542,,,,,
660797,14706,619,1843,,,,,
660857,10193,553,1009,,,,,
660862,12354,444,998,,,,,
660863,13252,5082,4913,,,,,
660890,9422,272,210,,,,,
660906,19522,462,3666,,,,,
660911,23622,3145,4170,,,,,
661061,11911,411,556,,,,,
661199,14727,875,1697,,,,,
661214,5476,338,1668,,,,,
661227,33605,1779,3139,,,,,
661249,32441,675,1886,,,,,
661316,14130,447,1118,,,,,
661502,5880,283,772,,,,,
661572,6374,477,502,,,,,
661576,56267,1076,5327,,,,,
661650,53974,614,4224,,,,,
661659,25268,348,742,,,,,
661671,10560,2634,2139,,,,,
661768,41577,2284,6123,,,,,
661775,0,0,0,,,,,
661803,11654,466,1205,,,,,
661818,14979,3752,2695,,,,,
661898,15509,579,4069,,,,,
661932,41727,1809,3336,,,,,
661984,11071,462,1656,,,,,
662127,3856,386,2096,,,,,
662158,5036,290,1865,,,,,
662308,8100,923,885,,,,,
662396,58057,309,3416,,,,,
662688,28240,128,809,,,,,
662697,21464,614,2783,,,,,
662736,11748,318,661,,,,,
662870,3316,1089,5272,,,,,
662955,1987,352,238,,,,,
663095,5217,195,369,,,,,
663322,22429,326,3253,,,,,
663376,11522,963,6489,,,,,
663450,24553,1310,3536,,,,,
663623,21692,635,2140,,,,,
663832,14509,878,2728,,,,,
663875,14079,580,1197,,,,,
664016,20765,709,2044,,,,,
664037,8232,793,678,,,,,
664137,24795,510,616,,,,,
664229,41517,920,3406,,,,,
664245,27279,862,1142,,,,,
664377,5488,342,1713,,,,,
664454,34299,507,2211,,,,,
664458,45750,289,2354,,,,,
664464,10001,34147,10818,,,,,
664561,13956,901,1291,,,,,
664569,24415,408,953,,,,,
664622,44252,895,4297,,,,,
664661,12394,600,962,,,,,
664666,6622,1939,4283,,,,,
664716,7808,1840,3850,,,,,
664762,5917,1786,1887,,,,,
664853,30002,427,1427,,,,,
664882,12061,776,793,,,,,
664929,26263,322,2789,,,,,
664958,42302,532,1389,,,,,
665163,33831,678,4335,,,,,
665225,13419,433,1139,,,,,
665452,19849,227,1372,,,,,
665478,15577,417,1465,,,,,
665554,28937,333,1130,,,,,
665791,20689,353,2896,,,,,
665795,5622,389,647,,,,,
665823,18220,903,1993,,,,,
665992,22675,1563,2597,,,,,
666101,10478,463,611,,,,,
666122,11927,139,1423,,,,,
666151,3338,1305,2033,,,,,
666191,25215,1038,1782,,,,,
666248,20611,276,2078,,,,,
666377,33684,741,1176,,,,,
666430,33830,1785,3160,,,,,
666445,5308,111,355,,,,,
666518,5930,513,3499,,,,,
666530,24859,590,2546,,,,,
666555,17085,576,1943,,,,,
666602,5765,1807,7473,,,,,
666631,18888,1453,1250,,,,,
666662,16736,3097,3471,,,,,
666665,12417,890,1245,,,,,
666698,41693,697,2692,,,,,
666817,34340,508,2222,,,,,
666861,16006,916,3686,,,,,
666882,3911,813,1188,,,,,
667005,15954,8846,5607,,,,,
667082,15926,537,265,,,,,
667138,17699,336,4923,,,,,
667141,11027,1078,793,,,,,
667175,23897,514,1862,,,,,
667238,14785,879,1700,,,,,
667342,25347,642,3431,,,,,
667346,35253,558,1796,,,,,
667705,10038,34254,10818,,,,,
667710,1991,352,239,,,,,
668064,16873,508,2270,,,,,
668137,3725,213,2238,,,,,
668467,37199,895,2935,,,,,
668491,40752,706,22279,,,,,
668524,17444,261,6018,,,,,
668558,14462,1496,1575,,,,,
668715,39305,686,3417,,,,,
668826,40435,572,2146,,,,,
668976,13062,1440,3542,,,,,
669004,12165,779,804,,,,,
669165,12246,246,688,,,,,
669263,9415,3032,6246,,,,,
669358,8051,570,508,,,,,
669361,36773,285,3237,,,,,
669475,14059,1133,3615,,,,,
669483,9543,270,174,,,,,
669493,4330,1345,1784,,,,,
669500,10222,5766,4632,,,,,
669564,34399,508,2234,,,,,
669641,52938,596,7608,,,,,
669681,47011,1777,10314,,,,,
669736,19733,465,3724,,,,,
669789,15530,311,592,,,,,
670124,15564,487,429,,,,,
670279,28840,649,7215,,,,,
670414,38067,676,3573,,,,,
670517,17146,577,1950,,,,,
670524,3679,214,0,,,,,
670551,10073,34329,10830,,,,,
670565,1994,352,240,,,,,
670729,15938,377,799,,,,,
670902,52024,466,7176,,,,,
670935,44310,972,6549,,,,,
671078,24496,432,1328,,,,,
671471,11550,1247,1917,,,,,
671488,6226,721,668,,,,,
671488,31378,597,1897,,,,,
671548,6941,1193,1275,,,,,
671611,14824,881,1701,,,,,
671618,21933,528,0,,,,,
671677,3744,214,2242,,,,,
671804,60701,1111,4079,,,,,
671839,44463,898,4311,,,,,
671851,34448,509,2235,,,,,
671884,28858,588,2234,,,,,
672002,26715,503,896,,,,,
672017,14679,335,1316,,,,,
672105,33998,772,3267,,,,,
672187,13022,427,1008,,,,,
672238,10038,832,1408,,,,,
672241,3746,214,2244,,,,,
672267,30128,305,1346,,,,,
672329,34047,1788,3173,,,,,
672513,15618,584,4094,,,,,
672560,11767,475,1216,,,,,
672609,4916,197,1269,,,,,
672609,4916,197,1269,,,,,
672642,3746,215,2239,,,,,
672650,12083,737,2016,,,,,
672660,5174,261,1434,,,,,
672721,23527,518,1645,,,,,
672802,13662,1563,995,,,,,
672861,10050,184,870,,,,,
672925,3747,215,2240,,,,,
673010,58902,786,2901,,,,,
673040,18904,3852,3639,,,,,
673143,35844,722,1801,,,,,
673203,3745,215,2241,,,,,
673301,18269,1223,3276,,,,,
673409,44715,473,2492,,,,,
673409,3744,215,2242,,,,,
673554,10112,34404,10825,,,,,
673657,14433,569,1445,,,,,
673711,3745,215,2247,,,,,
673728,41900,584,1275,,,,,
673747,3034,5343,2446,,,,,
673940,16739,3935,3771,,,,,
674094,44429,4063,3469,,,,,
674220,40478,613,2430,,,,,
674276,13735,530,1045,,,,,
674277,10763,1118,1329,,,,,
674279,18674,509,617,,,,,
674298,17194,580,1786,,,,,
674356,21662,627,2817,,,,,
674410,9654,556,328,,,,,
674446,18682,776,159,,,,,
674542,18696,322,1466,,,,,
674629,11308,267,767,,,,,
674636,11642,330,611,,,,,
674725,14702,2484,5222,,,,,
674916,39814,521,1859,,,,,
674959,9557,281,211,,,,,
675345,3343,1316,2030,,,,,
675485,82988,264,7709,,,,,
675655,18485,268,1098,,,,,
675659,5335,112,362,,,,,
675714,16941,851,1388,,,,,
675796,21666,1332,8555,,,,,
675851,20021,2597,4020,,,,,
675900,125514,641,9885,,,,,
675957,12307,1317,1743,,,,,
676024,17953,897,6738,,,,,
676050,34560,510,2242,,,,,
676074,47259,1784,6569,,,,,
676077,21918,705,3146,,,,,
676094,16260,169,843,,,,,
676111,23613,525,1773,,,,,
676148,16181,707,1189,,,,,
676179,17557,265,6045,,,,,
676208,39771,782,7902,,,,,
676232,51684,547,3131,,,,,
676233,30675,532,5386,,,,,
676273,4747,535,2885,,,,,
676342,10134,322,365,,,,,
676353,23330,719,3936,,,,,
676426,24464,165,746,,,,,
676450,1263,759,527,,,,,
676495,33055,886,1976,,,,,
676540,55669,458,4684,,,,,
676665,26265,469,5430,,,,,
676692,24794,1326,3567,,,,,
676723,7308,841,598,,,,,
676918,22948,934,3816,,,,,
676973,26669,360,1809,,,,,
676991,7495,794,3114,,,,,
677098,18993,1253,4876,,,,,
677138,7787,522,1535,,,,,
677167,31301,747,1690,,,,,
677426,28961,1421,30265,,,,,
677463,16940,3119,3530,,,,,
677541,18045,3794,1518,,,,,
677550,6069,218,368,,,,,
677566,13048,117,756,,,,,
677579,19192,1492,1291,,,,,
677636,119241,504,7194,,,,,
677648,34592,510,2244,,,,,
677766,20594,730,2170,,,,,
677859,40804,783,16172,,,,,
677983,20266,305,829,,,,,
678038,44667,901,4312,,,,,
678087,14096,1118,3352,,,,,
678094,25958,220,1197,,,,,
678096,30222,218,1133,,,,,
678107,17234,581,1788,,,,,
678112,23904,1358,5694,,,,,
678130,37342,899,2943,,,,,
678221,43897,1548,3665,,,,,
678272,19605,539,2560,,,,,
678475,13892,397,394,,,,,
678631,28814,665,2281,,,,,
678676,12502,792,1850,,,,,
678699,30913,968,3877,,,,,
678972,8799,689,946,,,,,
679024,24662,499,1382,,,,,
679046,32115,577,7089,,,,,
679085,5482,226,1182,,,,,
679202,5867,242,1748,,,,,
679273,19845,356,3861,,,,,
679280,15914,495,1665,,,,,
679298,23678,525,1666,,,,,
679456,3704,219,0,,,,,
679554,42681,1771,4692,,,,,
679568,21960,644,2162,,,,,
679693,19264,1438,1048,,,,,
679789,29684,457,2840,,,,,
679906,4000,382,1279,,,,,
679938,6291,502,752,,,,,
680030,22329,1452,1574,,,,,
680037,16901,1214,3344,,,,,
680159,14390,179,418,,,,,
680176,17199,528,2111,,,,,
680277,36188,576,1030,,,,,
680306,7994,2662,1421,,,,,
680476,3153,385,2082,,,,,
680569,13802,458,1351,,,,,
680580,47478,1788,6597,,,,,
680702,13553,465,1587,,,,,
680776,22884,1643,1640,,,,,
680931,12861,2924,1916,,,,,
680971,13649,198,376,,,,,
680977,29255,497,2951,,,,,
681064,14840,698,1051,,,,,
681089,8530,197,538,,,,,
681092,4942,201,1291,,,,,
681139,21973,201,1012,,,,,
681226,21024,352,2973,,,,,
681271,52466,1024,3217,,,,,
681328,8976,540,1167,,,,,
681337,55257,356,10513,,,,,
681339,11858,484,1216,,,,,
681390,6116,409,1179,,,,,
681416,41197,2716,5759,,,,,
681428,22139,385,1820,,,,,
681439,29225,1356,5366,,,,,
681557,47691,288,2492,,,,,
681861,17607,268,6052,,,,,
681882,3789,220,2275,,,,,
681944,12072,140,1444,,,,,
682013,7871,678,340,,,,,
682171,16011,556,2153,,,,,
682218,9139,793,1995,,,,,
682291,48750,1635,3280,,,,,
682383,10819,609,1901,,,,,
682599,19487,120,1521,,,,,
682601,13248,322,889,,,,,
682645,11986,135,699,,,,,
682698,15905,3137,2225,,,,,
682894,60206,1779,11887,,,,,
682987,16755,5331,2560,,,,,
682988,48315,459,5328,,,,,
682990,35880,2609,5376,,,,,
683043,9561,3078,6368,,,,,
683097,3711,222,0,,,,,
683163,44681,2167,11558,,,,,
683198,18037,471,1712,,,,,
683236,4954,202,1290,,,,,
683364,5874,458,576,,,,,
